,state_code,county,year,TSO4,TNH4,CA,MG,NA,K,CL,NSO4,NHNO3,WSO2,WNO3,total_SO2,total_NO3,latitude,longitude
1405,VT,Bennington,2006,89.9735,13.8418,4.2302,0.9602,2.8389,1.4057,1.8143,27.0317,47.4686,79.7879,,97.8176,60.5559,43.050884,-73.061334
1406,VT,Bennington,2007,4.9002,2.3391,0.2232,0.0593,0.5353,0.1002,0.1561,5.3782,4.4389,10.4183,,14.0055,6.7074,43.050884,-73.061334
1407,VT,Chittenden,2012,4.9115,2.6569,0.4747,0.0775,0.2553,0.1838,0.1131,1.3412,2.5876,2.1999,,3.0945,5.2032,44.5283,-72.8688
1408,VT,Chittenden,2013,55.0836,14.8453,5.5569,1.1212,4.5717,1.8644,2.8305,11.0835,21.893,16.7595,,24.152,36.3905,44.5283,-72.8688
1409,VT,Chittenden,2014,49.8293,18.251,5.0883,1.0253,4.3961,1.678,2.5147,10.5804,20.2987,21.1675,,28.2246,38.2267,44.5283,-72.8688
1410,VT,Chittenden,2015,51.0419,19.8509,6.2051,1.2719,4.7786,2.0067,3.018,11.6844,24.9399,23.3599,,31.1538,44.3943,44.5283,-72.8688
1411,VT,Chittenden,2016,32.6089,13.5305,5.7527,1.0014,3.3177,1.5947,2.2983,7.9466,17.8641,13.1537,,18.4543,31.1102,44.5283,-72.8688
1412,VT,Chittenden,2017,26.0702,13.718,4.6824,0.8978,3.1254,1.4111,2.7707,5.653,14.6202,10.7736,,14.5444,28.1056,44.5283,-72.8688
1413,VT,Chittenden,2018,21.6055,15.1383,3.9572,0.7749,2.8171,1.2348,1.9542,3.9818,11.8939,6.4458,,9.102,26.8433,44.5283,-72.8688
1414,WA,Clallam,2000,60.1755,35.5831,2.7207,2.4594,19.1641,4.1859,,12.3843,18.9101,101.6022,14.9393,109.8629,54.1928,48.0975,-123.4256
1415,WA,Clallam,2001,51.1916,29.7378,2.8958,2.8885,22.5507,3.7051,,7.2927,13.1468,85.6256,13.3025,90.49,42.6751,48.0975,-123.4256
1416,WA,Clallam,2002,57.974,33.255,3.1325,2.6515,19.8281,3.7998,,15.294,18.2698,73.2215,2.2601,83.4219,51.2347,48.0975,-123.4256
1417,WA,Clallam,2003,52.2608,30.4231,2.9494,2.5226,18.8014,3.5561,7.2722,17.5907,17.0609,65.2355,,76.9682,47.2132,48.0975,-123.4256
1418,WA,Clallam,2004,56.1126,32.5266,2.8935,2.6729,19.9292,4.2202,15.8286,17.8684,18.8576,64.5002,,76.4186,51.0844,48.0975,-123.4256
1419,WA,Clallam,2005,4.3015,3.2382,0.199,0.1797,1.3924,0.3806,1.3649,1.5614,0.7516,3.5455,,4.5871,3.9778,48.0975,-123.4256
1420,WA,Pierce,2000,46.3495,9.3684,1.4962,0.8755,5.7779,2.0137,,12.2379,21.8673,56.29,11.9962,64.4526,30.8883,46.75838,-122.12429
1421,WA,Pierce,2001,46.6461,8.8165,1.9932,1.0495,7.6472,1.9254,,8.2178,19.5667,46.356,11.6766,51.8371,28.0721,46.75838,-122.12429
1422,WA,Pierce,2002,29.5058,8.8286,1.6686,0.8126,5.6832,1.5332,,9.4979,19.1293,11.3914,1.6937,17.7266,27.6536,46.75838,-122.12429
1423,WA,Pierce,2003,26.399,8.8392,1.473,0.7203,4.4752,1.6145,1.3428,7.9568,18.4835,12.4052,,17.7122,27.0289,46.75838,-122.12429
1424,WA,Pierce,2004,32.4612,7.2873,1.3496,0.8894,5.6897,2.3275,3.5525,4.9447,13.0896,7.6478,,10.9456,20.1692,46.75838,-122.12429
1425,WA,Pierce,2005,30.6692,6.4178,1.3896,0.8271,5.0359,2.0405,3.012,4.0754,11.7113,7.292,,10.0107,17.943,46.75838,-122.12429
1426,WA,Pierce,2006,31.7452,6.7548,1.546,1.0656,6.491,1.891,3.9623,4.2776,14.275,8.49,,11.3435,20.8033,46.75838,-122.12429
1427,WA,Pierce,2007,28.4328,7.3097,1.2022,0.8855,5.6467,2.0285,4.4899,5.5786,11.8558,5.3573,,9.0785,18.9769,46.75838,-122.12429
1428,WA,Pierce,2008,21.7071,5.1453,1.1039,0.6874,4.2962,1.3751,2.7515,3.1971,7.747,4.9131,,7.0458,12.7691,46.75838,-122.12429
1429,WA,Pierce,2009,30.4399,6.4225,1.4695,0.9596,6.1707,2.7372,3.9148,3.4838,10.3113,5.8007,,8.1242,16.5697,46.75838,-122.12429
1430,WA,Pierce,2010,24.9454,7.7796,1.4564,1.0098,6.4854,2.3448,5.0924,4.841,7.8188,6.3952,,9.6245,15.474,46.75838,-122.12429
1431,WA,Pierce,2011,25.9014,6.1483,1.1097,0.837,5.5274,1.8861,3.9174,3.5679,8.0055,4.9243,,7.2716,14.0267,46.75838,-122.12429
1432,WA,Pierce,2012,23.3972,5.4214,1.3022,0.8785,5.7045,2.0246,4.9287,3.2142,8.8491,4.4364,,6.5804,14.1303,46.75838,-122.12429
1433,WA,Pierce,2013,13.4078,3.6165,0.7424,0.4934,3.191,1.0145,2.0548,1.7201,4.7512,2.5578,,3.7052,8.2916,46.75838,-122.12429
1434,WA,Skagit,2000,36.083,6.0516,1.3308,0.6855,3.9473,1.7351,,3.9453,11.979,8.2182,6.058,10.8498,17.8395,48.54051,-121.445652
1435,WA,Skagit,2001,36.5781,7.8529,1.7893,0.9156,5.482,1.9037,,2.6727,12.2087,9.6046,6.6828,11.387,19.8676,48.54051,-121.445652
1436,WA,Skagit,2002,33.5686,7.192,1.5546,0.7836,4.7109,1.7772,,4.3623,14.9808,8.1727,0.7964,11.0819,21.9349,48.54051,-121.445652
1437,WA,Skagit,2003,33.3433,7.3816,1.5984,0.8447,4.8717,1.8629,0.9847,5.1091,17.4525,9.891,,13.2987,24.5566,48.54051,-121.445652
1438,WA,Skagit,2004,21.3942,3.236,0.8769,0.5246,2.8901,1.5148,1.4113,3.2671,10.4052,5.7882,,7.9671,13.4751,48.54051,-121.445652
1439,WA,Skagit,2005,30.7552,6.0523,1.3463,0.7652,3.9283,1.7943,1.6516,5.3704,11.6879,8.5449,,12.1266,17.5544,48.54051,-121.445652
1440,WA,Skagit,2006,31.0008,5.7669,1.4896,0.9018,4.4001,1.8817,1.7399,4.1265,12.7645,8.0618,,10.8141,18.3285,48.54051,-121.445652
1441,WA,Skagit,2007,28.0727,5.473,1.1617,0.7172,3.969,1.9573,1.8556,4.7645,11.281,5.0459,,8.2247,16.5739,48.54051,-121.445652
1442,WI,Taylor,2000,100.8979,86.7946,12.6862,2.2276,3.0475,2.8309,,19.3116,42.4057,63.2415,18.0281,76.1221,128.5256,45.206525,-90.597209
1443,WI,Taylor,2001,113.7798,105.695,14.51,2.675,3.3723,2.8912,,11.4373,38.4573,64.5796,19.2828,72.2086,143.5402,45.206525,-90.597209
1444,WI,Taylor,2002,101.6983,83.6707,15.3827,2.7231,3.5909,3.136,,25.5608,37.1971,45.139,2.9254,61.6328,119.801,45.206525,-90.597209
1445,WI,Taylor,2003,99.3233,84.123,13.2366,2.6875,2.7729,2.8876,1.1264,28.6716,36.656,60.3854,,79.5096,120.1964,45.206525,-90.597209
1446,WI,Taylor,2004,89.6552,74.3326,11.3087,2.2242,2.3259,2.463,2.4072,29.0853,36.1864,56.0875,,75.4876,109.9436,45.206525,-90.597209
1447,WI,Taylor,2005,113.4266,82.4006,14.6033,2.7213,2.6781,2.7852,2.381,32.725,47.8722,68.2169,,90.0443,129.5113,45.206525,-90.597209
1448,WI,Taylor,2006,84.4866,72.9431,12.7881,2.534,2.0254,2.7688,2.5311,28.1986,33.6082,49.7014,,68.5098,106.0167,45.206525,-90.597209
1449,WI,Taylor,2007,83.6568,73.3849,13.3814,2.5917,2.8132,2.6074,3.4639,35.7351,31.7373,34.7075,,58.5426,104.6179,45.206525,-90.597209
1450,WI,Taylor,2008,89.3748,88.2925,10.962,2.565,4.3988,3.1141,4.9606,31.1374,29.659,47.5318,,68.3006,117.4794,45.206525,-90.597209
1451,WI,Taylor,2009,84.0575,77.5325,10.8095,2.2793,2.9381,3.6534,3.125,23.0407,25.1999,33.0995,,48.4677,102.3322,45.206525,-90.597209
1452,WI,Taylor,2010,65.4739,57.36,13.98,2.5846,2.0697,4.9696,2.4977,20.4459,24.529,29.8032,,43.4403,81.4986,45.206525,-90.597209
1453,WI,Taylor,2011,64.6867,48.7276,10.6833,2.1477,2.2233,2.7096,2.2485,20.6972,25.0794,19.7265,,33.5321,73.4084,45.206525,-90.597209
1454,WI,Taylor,2012,43.0917,26.2226,13.019,2.3126,1.3244,2.1231,1.4093,13.9075,19.9344,11.7215,,20.9979,45.8399,45.206525,-90.597209
1455,WI,Taylor,2013,65.6439,64.5179,13.7129,2.5343,3.119,2.8357,3.6844,23.3408,23.541,18.482,,34.05,87.6853,45.206525,-90.597209
1456,WI,Taylor,2014,61.1884,61.0938,10.1787,2.1174,2.8355,3.3553,3.6456,18.5182,20.4948,16.8578,,29.2092,81.2627,45.206525,-90.597209
1457,WI,Taylor,2015,50.26,53.3892,15.3411,2.6702,2.769,2.8421,3.5576,15.0996,21.9978,19.6382,,29.7092,75.037,45.206525,-90.597209
1458,WI,Taylor,2016,40.2298,50.9642,11.7331,2.1769,2.0169,2.4524,2.7561,11.0417,22.5492,16.4398,,23.8043,73.1553,45.206525,-90.597209
1459,WI,Taylor,2017,37.27,51.3315,14.3608,2.5657,2.6195,2.8233,3.5124,9.2679,18.7916,18.3178,,24.4993,69.8244,45.206525,-90.597209
1460,WI,Taylor,2018,30.0201,40.6524,11.3061,2.2804,2.6061,2.7046,3.1046,7.3839,18.8099,10.3244,,15.2498,59.1631,45.206525,-90.597209
1461,WV,Gilmer,2000,266.7752,18.6773,9.5735,1.4403,3.9961,3.9944,,29.656,87.7328,335.3085,24.5502,355.0891,105.0158,38.879503,-80.847677
1462,WV,Gilmer,2001,272.3536,17.4899,12.1388,1.6449,4.2092,3.6155,,16.894,70.5396,282.016,23.5942,284.5949,86.9081,38.879503,-80.847677
1463,WV,Gilmer,2002,222.644,13.2167,8.0486,1.1945,3.3938,3.2902,,40.2128,73.1363,260.1461,4.1889,286.968,85.1907,38.879503,-80.847677
1464,WV,Gilmer,2003,245.9667,13.4036,7.5443,1.3245,2.4455,3.9903,0.7466,43.0423,69.6977,256.5334,,285.2424,81.9934,38.879503,-80.847677
1465,WV,Gilmer,2004,246.4595,15.0187,8.0343,1.4131,3.6969,3.6401,2.0324,45.0357,58.8078,254.2261,,284.2649,72.8919,38.879503,-80.847677
1466,WV,Gilmer,2005,278.1613,12.3647,9.3025,1.4667,2.9062,3.7175,1.7756,43.9854,65.9718,268.7279,,298.0659,77.2873,38.879503,-80.847677
1467,WV,Gilmer,2006,234.9233,13.3749,8.7487,1.4665,2.343,3.9529,1.8778,39.0173,49.9411,223.3674,,249.3918,62.5222,38.879503,-80.847677
1468,WV,Gilmer,2007,228.0382,16.7364,9.6975,1.5777,3.8806,3.5571,2.1602,60.7729,54.8931,202.795,,243.3305,70.7572,38.879503,-80.847677
1469,WV,Gilmer,2008,197.1071,14.1596,9.8076,1.4482,3.3311,3.7354,1.893,39.3485,48.4203,168.4515,,194.6974,61.8102,38.879503,-80.847677
1470,WV,Gilmer,2009,150.1351,11.9394,8.1553,1.1702,2.7644,5.2124,1.7192,30.2107,33.1103,101.7008,,121.8518,44.5232,38.879503,-80.847677
1471,WV,Gilmer,2010,158.2346,12.5203,11.534,1.5423,2.5784,4.1695,1.8033,29.0502,39.9772,111.2677,,130.6446,51.8622,38.879503,-80.847677
1472,WV,Gilmer,2011,142.4663,12.003,7.0757,1.1615,2.7322,3.4638,2.2014,30.5889,29.6247,63.053,,83.4558,41.1565,38.879503,-80.847677
1473,WV,Gilmer,2012,115.3107,10.8845,8.1827,1.2224,2.3374,3.1916,1.9193,24.0192,28.2991,35.3835,,51.4041,38.7331,38.879503,-80.847677
1474,WV,Gilmer,2013,109.4704,15.0992,6.8167,1.1094,3.0117,3.2161,2.0619,25.4925,27.9741,36.6953,,53.6991,42.629,38.879503,-80.847677
1475,WV,Gilmer,2014,109.792,16.5306,8.2997,1.275,3.377,3.1409,2.6287,26.3985,30.3742,56.9725,,74.5803,46.4218,38.879503,-80.847677
1476,WV,Gilmer,2015,87.9011,12.8968,8.2958,1.3598,3.3793,3.4276,2.1264,19.2057,25.3307,34.2274,,47.0375,37.8245,38.879503,-80.847677
1477,WV,Gilmer,2016,64.464,12.5809,8.781,1.0906,2.3385,2.9653,1.9083,11.859,22.0544,21.0566,,28.9666,34.285,38.879503,-80.847677
1478,WV,Gilmer,2017,59.3672,15.9951,6.902,1.0759,2.3868,2.9778,1.859,11.2804,22.4287,21.272,,28.7967,38.0674,38.879503,-80.847677
1479,WV,Gilmer,2018,47.9513,10.0275,4.9731,0.9762,2.3713,3.1874,1.903,7.8979,17.0187,10.9023,,16.1698,26.7755,38.879503,-80.847677
1480,WV,Tucker,2000,244.9282,28.2945,20.1601,1.9257,4.2169,5.7301,,27.6082,69.9983,318.3006,35.9952,336.7148,97.1801,39.090434,-79.661742
1481,WV,Tucker,2001,238.5932,18.3314,20.9216,2.0253,3.8312,4.3681,,12.274,51.8673,195.726,27.2595,203.9127,69.3747,39.090434,-79.661742
1482,WV,Tucker,2002,244.885,24.1274,19.9963,1.8685,4.0209,5.8199,,39.1166,70.6997,238.9217,4.6528,265.0131,93.703,39.090434,-79.661742
1483,WV,Tucker,2003,245.608,21.7812,18.2442,1.8204,3.2026,6.0684,0.7962,41.9203,67.1847,266.1848,,294.1453,87.8972,39.090434,-79.661742
1484,WV,Tucker,2004,237.4992,21.3902,18.1808,1.7562,3.6825,5.0038,2.3653,42.9094,52.8289,230.9329,,259.5535,73.3789,39.090434,-79.661742
1485,WV,Tucker,2005,264.4441,24.2301,22.054,1.9647,2.9923,4.9367,1.9956,43.0172,62.1646,280.0649,,308.7577,85.4065,39.090434,-79.661742
1486,WV,Tucker,2006,225.4551,21.1127,21.2164,2.0474,3.1047,5.1186,2.21,41.4526,51.4716,225.284,,252.9333,71.7652,39.090434,-79.661742
1487,WV,Tucker,2007,227.2247,25.777,21.6501,2.2782,3.9559,5.3194,2.4482,57.1044,56.0328,194.0971,,232.1858,80.9191,39.090434,-79.661742
1488,WV,Tucker,2008,180.4493,21.921,19.9844,2.0158,3.6296,4.7648,2.1079,40.6018,44.3506,151.2567,,178.3381,65.566,39.090434,-79.661742
1489,WV,Tucker,2009,151.985,22.5107,22.7182,1.9664,3.3656,4.9559,2.3018,34.6072,33.0196,117.0623,,140.1453,55.0056,39.090434,-79.661742
1490,WV,Tucker,2010,163.4619,25.4797,28.0618,2.4224,2.8887,5.9316,2.1409,32.6775,43.2663,123.8044,,145.6,68.0578,39.090434,-79.661742
1491,WV,Tucker,2011,140.0795,22.4193,20.3801,1.8812,3.3647,4.7552,2.5681,32.0584,34.2766,67.9967,,89.3799,56.1505,39.090434,-79.661742
1492,WV,Tucker,2012,117.1287,19.1493,19.3002,1.7361,2.4582,4.2156,2.1075,26.2893,31.573,36.6959,,54.231,50.2206,39.090434,-79.661742
1493,WV,Tucker,2013,108.7676,25.1255,18.1491,1.6761,3.6761,4.1291,2.6079,29.5922,29.1063,43.4961,,63.2344,53.7691,39.090434,-79.661742
1494,WV,Tucker,2014,109.378,24.9899,19.0278,1.7598,3.534,4.3147,2.558,26.8535,30.8965,51.4571,,69.3684,55.3946,39.090434,-79.661742
1495,WV,Tucker,2015,90.4277,22.1456,18.8448,1.8764,4.0639,4.4413,3.0712,22.8467,29.3147,38.0539,,53.2933,50.9943,39.090434,-79.661742
1496,WV,Tucker,2016,71.9461,21.7955,17.6294,1.6222,3.1386,4.4257,2.5321,18.8394,28.5045,23.4916,,36.0579,49.8472,39.090434,-79.661742
1497,WV,Tucker,2017,63.4261,24.6502,16.6865,1.641,3.1175,4.4347,2.2323,15.617,25.2333,23.4305,,33.8467,49.4821,39.090434,-79.661742
1498,WV,Tucker,2018,49.0852,15.9372,12.2022,1.3519,2.5747,3.7553,2.0519,10.2117,18.6867,12.9341,,19.7455,34.3272,39.090434,-79.661742
1499,WY,Albany,2000,26.133,7.2277,4.4446,0.6041,1.2226,1.0617,,3.4622,20.9196,15.3002,5.2301,17.6097,27.8144,41.364531,-106.24002
1500,WY,Albany,2001,30.9869,9.1145,5.3346,0.7992,1.8519,1.0041,,1.7346,21.5999,17.5108,5.4901,18.6672,30.3708,41.364531,-106.24002
1501,WY,Albany,2002,26.3475,9.3179,5.6076,0.7804,1.4762,1.1238,,5.1553,23.2682,14.8423,0.5753,18.2802,32.2163,41.364531,-106.24002
1502,WY,Albany,2003,25.8214,6.9717,4.3928,0.652,1.0061,0.9659,0.2808,5.1521,21.1455,13.7519,,17.1885,27.7804,41.364531,-106.24002
1503,WY,Albany,2004,25.3324,6.551,3.6613,0.5717,1.0247,0.7548,0.6425,5.1466,19.8275,10.8276,,14.2604,26.0634,41.364531,-106.24002
1504,WY,Albany,2005,25.8376,6.0156,3.7113,0.6259,1.0564,0.9271,0.633,4.3621,19.8257,13.4131,,16.3228,25.5261,41.364531,-106.24002
1505,WY,Albany,2006,24.4714,5.5702,3.8309,0.6785,0.8632,1.001,0.6276,4.3773,19.6261,11.9105,,14.8304,24.8846,41.364531,-106.24002
1506,WY,Albany,2007,25.2298,7.159,4.3652,0.7942,1.0914,1.1846,0.6297,6.398,19.1399,9.2918,,13.5592,25.9949,41.364531,-106.24002
1507,WY,Albany,2008,24.9134,6.9195,5.3675,0.8025,1.4,1.0406,0.9087,5.2302,16.36,10.5857,,14.0741,23.0199,41.364531,-106.24002
1508,WY,Albany,2009,20.7044,6.4789,4.6588,0.7259,1.1029,1.3324,0.6415,4.0264,11.73,8.2507,,10.9362,18.0222,41.364531,-106.24002
1509,WY,Albany,2010,19.0098,6.9488,4.727,0.736,1.1182,1.0283,0.6625,3.4413,12.8976,7.3511,,9.646,19.641,41.364531,-106.24002
1510,WY,Albany,2011,19.4177,5.3101,4.1796,0.6274,0.9956,0.8034,0.6164,3.1484,12.6886,5.9474,,8.0475,17.7972,41.364531,-106.24002
1511,WY,Albany,2012,21.1642,8.028,7.2628,0.9927,1.4147,1.5878,0.8325,3.1047,14.2936,7.3535,,9.4244,22.0944,41.364531,-106.24002
1512,WY,Albany,2013,23.0072,7.7133,4.8574,0.7689,1.2989,0.9729,0.8465,3.7291,13.906,7.2764,,9.764,21.3986,41.364531,-106.24002
1513,WY,Albany,2014,19.824,6.8273,4.6415,0.6719,1.2113,0.9375,0.6703,2.8923,12.482,7.8279,,9.7572,19.1108,41.364531,-106.24002
1514,WY,Albany,2015,16.3492,5.6298,3.9685,0.5843,1.1713,0.7592,0.6603,2.4601,11.9692,10.5448,,12.1858,17.4089,41.364531,-106.24002
1515,WY,Albany,2016,13.3476,5.0736,3.4209,0.5192,0.9711,0.8219,0.5936,3.0643,10.7437,8.7742,,10.8181,15.6463,41.364531,-106.24002
1516,WY,Albany,2017,16.1375,5.6656,3.9023,0.6018,1.0056,1.1619,0.6245,2.3493,11.9549,8.8577,,10.4252,17.4311,41.364531,-106.24002
1517,WY,Albany,2018,12.6075,6.4225,4.4216,0.7184,1.107,1.2281,0.5243,1.7283,9.8804,4.6718,,5.8244,16.1465,41.364531,-106.24002
1518,WY,Big Horn,2012,5.6956,9.8653,0.8952,0.1131,0.2671,0.2626,0.2021,2.4253,2.3321,9.1692,,10.7869,12.1605,44.28,-108.0411
1519,WY,Big Horn,2013,32.6565,30.0047,7.1009,1.0994,1.5632,1.7867,0.7885,9.2199,18.8978,37.6236,,43.7731,48.6019,44.28,-108.0411
1520,WY,Big Horn,2014,28.1337,20.8102,5.0805,0.7874,1.2875,1.4827,0.7317,9.4601,15.404,30.3258,,36.6357,35.9699,44.28,-108.0411
1521,WY,Big Horn,2015,18.297,13.512,4.8491,0.6938,1.0271,1.5196,0.5265,7.5902,11.9956,24.9983,,30.0607,25.3167,44.28,-108.0411
1522,WY,Big Horn,2016,27.6448,21.8621,6.9237,0.9365,2.4316,1.6536,0.9761,13.4959,16.2397,40.6327,,49.6348,37.8431,44.28,-108.0411
1523,WY,Big Horn,2017,34.513,30.0403,6.8022,0.965,1.5194,2.0655,0.7747,15.0108,17.9607,78.0817,,88.0934,47.7158,44.28,-108.0411
1524,WY,Big Horn,2018,28.054,20.4359,6.8567,1.0212,1.6474,2.3847,0.8936,11.6961,14.9219,73.0416,,80.843,35.1203,44.28,-108.0411
1525,WY,Campbell,2013,12.144,4.4154,7.9488,0.9179,0.483,0.671,0.3548,2.3533,11.5965,6.7128,,8.2826,15.8273,44.3395,-105.9198
1526,WY,Campbell,2014,25.4259,10.7387,14.6943,1.6573,1.059,1.3485,0.849,4.5358,19.2121,12.3572,,15.3825,29.6449,44.3395,-105.9198
1527,WY,Campbell,2015,27.0436,10.8922,9.8991,1.2851,1.1359,1.3385,0.7785,5.2805,25.2885,16.8392,,20.3616,35.778,44.3395,-105.9198
1528,WY,Campbell,2016,22.2145,10.113,8.0553,1.082,1.1485,1.1591,0.769,4.6603,21.8884,16.1384,,19.2469,31.6531,44.3395,-105.9198
1529,WY,Campbell,2017,25.5161,10.1136,8.5468,1.1809,1.0341,2.1987,0.7937,4.8338,26.6947,17.494,,20.7178,36.384,44.3395,-105.9198
1530,WY,Campbell,2018,18.6335,9.0843,7.8395,1.117,0.8307,1.5192,0.6529,3.5284,19.9139,9.1347,,11.4881,28.6813,44.3395,-105.9198
1531,WY,Johnson,2012,3.8739,2.4967,0.7522,0.1112,0.1769,0.1272,0.1948,1.3404,3.3156,3.8805,,4.7745,5.7594,44.1442,-106.1089
1532,WY,Johnson,2013,30.6946,11.5496,8.3659,1.0882,1.1463,1.2956,0.7517,5.07,28.861,13.9861,,17.3678,39.9519,44.1442,-106.1089
1533,WY,Johnson,2014,23.6493,8.7898,6.8163,0.9234,0.9917,1.1727,0.7974,3.6925,21.3185,11.6177,,14.0806,29.7691,44.1442,-106.1089
1534,WY,Johnson,2015,25.5422,8.8538,6.7203,0.949,1.0645,1.3851,0.7097,4.4682,25.0937,16.5564,,19.5366,33.5492,44.1442,-106.1089
1535,WY,Johnson,2016,20.0378,9.3565,5.6054,0.7989,1.1471,1.072,0.8311,3.9307,19.1926,15.5861,,18.2081,28.2442,44.1442,-106.1089
1536,WY,Johnson,2017,22.236,7.2765,6.0159,0.8811,0.9206,1.7195,0.6825,3.9721,23.0139,15.2406,,17.8901,29.9246,44.1442,-106.1089
1537,WY,Johnson,2018,18.127,7.961,6.3737,0.9746,0.8208,1.5031,0.5788,3.2224,19.2486,9.1892,,11.3384,26.9033,44.1442,-106.1089
1538,WY,Sublette,2000,23.3254,6.7753,4.4913,0.5861,1.3894,1.3431,,3.1895,17.0885,13.4529,5.0756,15.58,23.5918,42.929031,-109.787796
1539,WY,Sublette,2001,29.2773,9.3266,5.8816,0.8269,2.1226,1.7661,,1.8111,19.2806,16.5994,5.4135,17.8077,28.3014,42.929031,-109.787796
1540,WY,Sublette,2002,26.4323,9.9796,5.7048,0.8375,1.9616,1.6795,,4.6796,20.6428,15.1052,0.7413,18.2266,30.2944,42.929031,-109.787796
1541,WY,Sublette,2003,25.852,8.3923,6.3369,0.8687,1.6441,1.2982,0.3296,4.3999,20.8871,14.9764,,17.9111,28.9476,42.929031,-109.787796
1542,WY,Sublette,2004,23.2848,6.3716,4.1281,0.6203,1.6423,0.9734,0.9036,4.812,16.7835,10.9096,,14.1193,22.8887,42.929031,-109.787796
1543,WY,Sublette,2005,22.6109,4.7989,3.6183,0.5952,1.0432,1.0566,0.6118,3.5921,16.9842,13.0422,,15.438,21.5129,42.929031,-109.787796
1544,WY,Sublette,2006,27.771,7.151,4.6437,0.8447,1.2341,1.2609,0.8907,4.5872,21.3363,14.596,,17.6562,28.1479,42.929031,-109.787796
1545,WY,Sublette,2007,26.3722,8.058,5.2775,0.8756,1.4093,1.3703,0.6825,5.5219,20.6834,11.6198,,15.3031,28.4127,42.929031,-109.787796
1546,WY,Sublette,2008,22.822,7.9114,5.326,0.7742,1.642,1.1645,0.826,4.2329,14.5145,9.1694,,11.9925,22.1951,42.929031,-109.787796
1547,WY,Sublette,2009,21.749,6.8837,5.7123,0.8675,1.775,1.2887,1.0358,3.1612,12.7968,8.684,,10.7929,19.4767,42.929031,-109.787796
1548,WY,Sublette,2010,20.9089,6.9424,5.3873,0.8067,1.432,1.1937,0.7327,3.685,14.4187,10.7073,,13.1651,21.1322,42.929031,-109.787796
1549,WY,Sublette,2011,22.4606,7.0088,4.5273,0.7275,1.5103,1.0367,0.8308,3.1759,13.2314,7.9209,,10.0394,20.0303,42.929031,-109.787796
1550,WY,Sublette,2012,17.2462,7.2114,5.75,0.8286,1.7155,1.36,1.0725,2.2655,10.1908,6.3377,,7.8482,17.2407,42.929031,-109.787796
1551,WY,Sublette,2013,23.4486,7.2084,5.4195,0.8317,1.8664,1.138,1.1524,2.6566,12.905,7.8624,,9.6343,19.9079,42.929031,-109.787796
1552,WY,Sublette,2014,19.7181,6.456,4.824,0.7247,1.7684,1.0689,1.0243,2.1302,11.2488,8.115,,9.536,17.5268,42.929031,-109.787796
1553,WY,Sublette,2015,17.5137,6.5067,5.0702,0.7703,1.9525,1.094,1.0679,2.3993,11.774,11.797,,13.3967,18.0938,42.929031,-109.787796
1554,WY,Sublette,2016,14.4921,5.9368,9.3258,0.7567,1.5446,1.1963,0.8298,2.4575,10.261,10.4125,,12.0516,16.0348,42.929031,-109.787796
1555,WY,Sublette,2017,16.1204,5.6239,4.4844,0.6805,1.5869,1.4374,0.8129,2.2345,11.8061,9.7342,,11.2244,17.2418,42.929031,-109.787796
1556,WY,Sublette,2018,13.6486,7.0008,6.365,0.9247,1.554,1.894,0.7878,1.9238,11.0408,6.0369,,7.32,17.8662,42.929031,-109.787796
1557,WY,Teton,2000,24.9626,8.7116,4.4935,0.631,1.101,1.5586,,3.1071,12.8213,31.9478,5.5036,33.9922,21.1422,44.565356,-110.400338
1558,WY,Teton,2001,27.5977,9.8119,5.3939,0.785,1.8095,1.3301,,1.7794,11.3732,44.8271,5.3173,46.0144,21.0039,44.565356,-110.400338
1559,WY,Teton,2002,21.7187,10.0836,4.5452,0.6755,1.2562,1.2325,,3.7576,11.8451,30.9722,0.6362,33.4788,21.741,44.565356,-110.400338
1560,WY,Teton,2003,19.6722,8.0663,4.162,0.5965,0.9799,1.1503,0.2896,3.2944,10.6529,33.3297,,35.5271,18.5504,44.565356,-110.400338
1561,WY,Teton,2004,23.2551,8.6325,3.9512,0.6392,1.4377,1.0067,0.9646,3.9021,9.4979,31.4523,,34.0548,17.9794,44.565356,-110.400338
1562,WY,Teton,2005,21.8267,6.9369,3.141,0.5211,0.8096,1.0728,0.6562,3.7508,9.6798,33.353,,35.8554,16.4632,44.565356,-110.400338
1563,WY,Teton,2006,20.4984,6.7867,3.2692,0.6326,0.8039,1.1201,0.6516,3.4407,9.4588,31.5731,,33.8684,16.0953,44.565356,-110.400338
1564,WY,Teton,2007,26.1408,10.2443,4.5296,0.7917,1.1415,1.678,0.6825,6.0219,13.5653,34.4086,,38.4253,23.5932,44.565356,-110.400338
1565,WY,Teton,2008,24.0291,9.1672,4.5423,0.7834,1.3826,1.3446,0.868,3.9801,9.9065,26.5154,,29.1697,18.9161,44.565356,-110.400338
1566,WY,Teton,2009,20.7028,8.4039,3.6764,0.6614,1.1498,1.4131,0.9112,3.6441,7.1261,33.6787,,36.1095,15.4168,44.565356,-110.400338
1567,WY,Teton,2010,19.481,6.8003,4.4244,0.7412,1.0643,1.534,0.7472,3.2469,7.7575,33.4274,,35.5928,14.4346,44.565356,-110.400338
1568,WY,Teton,2011,19.5936,9.0955,3.8932,0.6241,1.263,1.1299,0.7845,2.7872,8.1235,19.0809,,20.9397,17.0896,44.565356,-110.400338
